"risk_free_rate","date","market_excess","portfolio","average_return"
0,01/06/1940,6.67,"ME1BM4",2.6177
0.01,01/07/1940,3.16,"ME1BM4",1.2448
-0.01,01/08/1940,2.19,"ME1BM4",4.2303
0,01/09/1940,2.39,"ME1BM4",3.9554
0,01/10/1940,3.02,"ME1BM4",5.8241
0,01/11/1940,-1.61,"ME1BM4",-0.8175
0,01/12/1940,0.69,"ME1BM4",-1.5728
-0.01,01/01/1941,-4.17,"ME1BM4",-0.6925
-0.01,01/02/1941,-1.43,"ME1BM4",-4.5353
0.01,01/03/1941,0.84,"ME1BM4",1.5932
-0.01,01/04/1941,-5.46,"ME1BM4",-4.5931
0,01/05/1941,1.39,"ME1BM4",1.2434
0,01/06/1941,5.83,"ME1BM4",8.4856
0.03,01/07/1941,5.87,"ME1BM4",17.8618
0.01,01/08/1941,-0.17,"ME1BM4",-3.3591
0.01,01/09/1941,-0.87,"ME1BM4",-2.5877
0,01/10/1941,-5.25,"ME1BM4",-6.7199
0,01/11/1941,-1.92,"ME1BM4",-3.9729
0.01,01/12/1941,-4.87,"ME1BM4",-14.6767
0.02,01/01/1942,0.79,"ME1BM4",19.7749
0.01,01/02/1942,-2.46,"ME1BM4",0.6329
0.01,01/03/1942,-6.58,"ME1BM4",-0.3651
0.01,01/04/1942,-4.37,"ME1BM4",-4.5081
0.03,01/05/1942,5.94,"ME1BM4",-2.6621
0.02,01/06/1942,2.69,"ME1BM4",3.8669
0.03,01/07/1942,3.51,"ME1BM4",2.3307
0.03,01/08/1942,1.8,"ME1BM4",1.9559
0.03,01/09/1942,2.61,"ME1BM4",8.1876
0.03,01/10/1942,6.82,"ME1BM4",9.1272
0.03,01/11/1942,0.15,"ME1BM4",-1.1007
0.03,01/12/1942,5.12,"ME1BM4",-0.872
0.03,01/01/1943,7.13,"ME1BM4",20.5994
0.03,01/02/1943,6.15,"ME1BM4",17.7644
0.03,01/03/1943,6.01,"ME1BM4",15.8579
0.03,01/04/1943,0.81,"ME1BM4",4.7906
0.03,01/05/1943,5.74,"ME1BM4",10.6306
0.03,01/06/1943,1.82,"ME1BM4",2.8167
0.03,01/07/1943,-4.77,"ME1BM4",-5.9392
0.03,01/08/1943,1.3,"ME1BM4",-1.2555
0.03,01/09/1943,2.4,"ME1BM4",3.2332
0.03,01/10/1943,-1.15,"ME1BM4",2.3948
0.03,01/11/1943,-5.91,"ME1BM4",-10.1032
0.03,01/12/1943,6.36,"ME1BM4",13.5142
0.03,01/01/1944,1.74,"ME1BM4",3.0882
0.03,01/02/1944,0.37,"ME1BM4",2.9407
0.02,01/03/1944,2.46,"ME1BM4",5.0888
0.03,01/04/1944,-1.69,"ME1BM4",-1.9945
0.03,01/05/1944,5.07,"ME1BM4",6.2987
0.03,01/06/1944,5.49,"ME1BM4",14.8749
0.03,01/07/1944,-1.49,"ME1BM4",0.92
0.03,01/08/1944,1.57,"ME1BM4",2.6762
0.02,01/09/1944,0.01,"ME1BM4",-0.086
0.03,01/10/1944,0.16,"ME1BM4",0.3501
0.03,01/11/1944,1.71,"ME1BM4",4.915
0.02,01/12/1944,4.03,"ME1BM4",7.2626
0.03,01/01/1945,2.01,"ME1BM4",4.7783
0.02,01/02/1945,6.23,"ME1BM4",7.8017
0.02,01/03/1945,-3.89,"ME1BM4",-8.2636
0.03,01/04/1945,7.8,"ME1BM4",8.6539
0.03,01/05/1945,1.73,"ME1BM4",2.4622
0.02,01/06/1945,0.39,"ME1BM4",6.1949
0.03,01/07/1945,-2.17,"ME1BM4",-3.6428
0.03,01/08/1945,6.2,"ME1BM4",5.2057
0.03,01/09/1945,4.77,"ME1BM4",6.764
0.03,01/10/1945,3.89,"ME1BM4",12.54
0.02,01/11/1945,5.39,"ME1BM4",13.1189
0.03,01/12/1945,1.2,"ME1BM4",2.9964
0.03,01/01/1946,6.24,"ME1BM4",11.6946
0.03,01/02/1946,-5.83,"ME1BM4",-6.67
0.03,01/03/1946,5.87,"ME1BM4",4.5424
0.03,01/04/1946,4.23,"ME1BM4",6.8743
0.03,01/05/1946,3.93,"ME1BM4",2.0608
0.03,01/06/1946,-3.89,"ME1BM4",-4.5471
0.03,01/07/1946,-2.69,"ME1BM4",-3.2959
0.03,01/08/1946,-6.44,"ME1BM4",-7.6864
0.03,01/09/1946,-10.17,"ME1BM4",-15.1498
0.03,01/10/1946,-1.44,"ME1BM4",-1.5394
0.03,01/11/1946,-0.01,"ME1BM4",-1.9121
0.03,01/12/1946,4.96,"ME1BM4",3.2897
0.03,01/01/1947,1.25,"ME1BM4",5.0174
0.03,01/02/1947,-1.08,"ME1BM4",0.9634
0.03,01/03/1947,-1.67,"ME1BM4",-4.6179
0.03,01/04/1947,-4.8,"ME1BM4",-9.2323
0.03,01/05/1947,-0.97,"ME1BM4",-5.116
0.03,01/06/1947,5.29,"ME1BM4",2.8755
0.03,01/07/1947,4.14,"ME1BM4",5.1505
0.03,01/08/1947,-1.74,"ME1BM4",-1.3391
0.06,01/09/1947,-0.54,"ME1BM4",-0.1821
0.06,01/10/1947,2.47,"ME1BM4",4.2628
0.06,01/11/1947,-1.97,"ME1BM4",-2.0511
0.08,01/12/1947,3,"ME1BM4",0.0649
0.07,01/01/1948,-3.93,"ME1BM4",-1.1914
0.07,01/02/1948,-4.38,"ME1BM4",-6.9336
0.09,01/03/1948,8.07,"ME1BM4",9.9549
0.08,01/04/1948,3.65,"ME1BM4",5.1455
0.08,01/05/1948,7.3,"ME1BM4",5.9738
0.09,01/06/1948,-0.1,"ME1BM4",-0.2548
0.08,01/07/1948,-5.09,"ME1BM4",-5.8501
0.09,01/08/1948,0.25,"ME1BM4",-2.0189
0.04,01/09/1948,-2.97,"ME1BM4",-5.7448
0.04,01/10/1948,5.96,"ME1BM4",5.041
0.04,01/11/1948,-9.3,"ME1BM4",-12.0024
0.04,01/12/1948,3.26,"ME1BM4",-2.9803
0.1,01/01/1949,0.23,"ME1BM4",2.8503
0.09,01/02/1949,-2.93,"ME1BM4",-5.6309
0.1,01/03/1949,4.04,"ME1BM4",5.7815
0.09,01/04/1949,-1.87,"ME1BM4",-3.2142
0.1,01/05/1949,-2.94,"ME1BM4",-6.4222
0.1,01/06/1949,0.1,"ME1BM4",-0.1733
0.09,01/07/1949,5.54,"ME1BM4",5.8279
0.09,01/08/1949,2.6,"ME1BM4",3.0667
0.09,01/09/1949,3.09,"ME1BM4",3.5023
0.09,01/10/1949,3.14,"ME1BM4",6.4769
0.08,01/11/1949,1.82,"ME1BM4",-0.501
0.09,01/12/1949,5.13,"ME1BM4",7.3789
0.09,01/01/1950,1.7,"ME1BM4",4.1915
0.09,01/02/1950,1.48,"ME1BM4",3.8154
0.1,01/03/1950,1.26,"ME1BM4",-2.2968
0.09,01/04/1950,3.94,"ME1BM4",5.5834
0.1,01/05/1950,4.31,"ME1BM4",3.2437
0.1,01/06/1950,-5.94,"ME1BM4",-8.5943
0.1,01/07/1950,1.36,"ME1BM4",8.6927
0.1,01/08/1950,4.85,"ME1BM4",3.2384
0.1,01/09/1950,4.81,"ME1BM4",4.3041
0.12,01/10/1950,-0.18,"ME1BM4",-1.0746
0.11,01/11/1950,2.76,"ME1BM4",1.8586
0.11,01/12/1950,5.54,"ME1BM4",12.6043
0.13,01/01/1951,5.7,"ME1BM4",6.934
0.1,01/02/1951,1.41,"ME1BM4",0.9372
0.11,01/03/1951,-2.15,"ME1BM4",-4.897
0.13,01/04/1951,4.86,"ME1BM4",3.3782
0.12,01/05/1951,-2.34,"ME1BM4",-4.4165
0.12,01/06/1951,-2.62,"ME1BM4",-4.6987
0.13,01/07/1951,6.94,"ME1BM4",4.3713
0.13,01/08/1951,4.27,"ME1BM4",6.064
0.12,01/09/1951,0.7,"ME1BM4",2.2361
0.16,01/10/1951,-2.53,"ME1BM4",-3.0204
0.11,01/11/1951,0.57,"ME1BM4",-0.221
0.12,01/12/1951,3.33,"ME1BM4",0.8199
0.15,01/01/1952,1.45,"ME1BM4",1.3742
0.12,01/02/1952,-2.62,"ME1BM4",-2.9523
0.11,01/03/1952,4.44,"ME1BM4",2.4241
0.12,01/04/1952,-4.97,"ME1BM4",-3.812
0.13,01/05/1952,3.2,"ME1BM4",2.0777
0.15,01/06/1952,3.83,"ME1BM4",2.3905
0.15,01/07/1952,0.91,"ME1BM4",0.9307
0.15,01/08/1952,-0.76,"ME1BM4",0.3773
0.16,01/09/1952,-2.03,"ME1BM4",-1.8947
0.14,01/10/1952,-0.66,"ME1BM4",-1.2633
0.1,01/11/1952,5.94,"ME1BM4",4.1603
0.16,01/12/1952,2.93,"ME1BM4",0.5702
0.16,01/01/1953,-0.34,"ME1BM4",4.2255
0.14,01/02/1953,-0.27,"ME1BM4",2.6745
0.18,01/03/1953,-1.43,"ME1BM4",-1.0465
0.16,01/04/1953,-2.83,"ME1BM4",-1.8658
0.17,01/05/1953,0.52,"ME1BM4",0.301
0.18,01/06/1953,-1.89,"ME1BM4",-3.4247
0.15,01/07/1953,2.4,"ME1BM4",1.3416
0.17,01/08/1953,-4.52,"ME1BM4",-5.8061
0.16,01/09/1953,0.2,"ME1BM4",-1.7594
0.13,01/10/1953,4.6,"ME1BM4",1.3568
0.08,01/11/1953,2.83,"ME1BM4",0.9435
0.13,01/12/1953,0.03,"ME1BM4",-1.5295
0.11,01/01/1954,5.13,"ME1BM4",7.6442
0.07,01/02/1954,1.67,"ME1BM4",0.3837
0.08,01/03/1954,3.65,"ME1BM4",3.0861
0.09,01/04/1954,4.27,"ME1BM4",1.2875
0.05,01/05/1954,3.09,"ME1BM4",4.5511
0.06,01/06/1954,1.07,"ME1BM4",0.8265
0.05,01/07/1954,4.99,"ME1BM4",9.4309
0.05,01/08/1954,-2.34,"ME1BM4",-0.26
0.09,01/09/1954,6.39,"ME1BM4",4.3943
0.07,01/10/1954,-1.67,"ME1BM4",0.3063
0.06,01/11/1954,9.38,"ME1BM4",7.4468
0.08,01/12/1954,5.48,"ME1BM4",12.7871
0.08,01/01/1955,0.6,"ME1BM4",3.7405
0.09,01/02/1955,3.02,"ME1BM4",5.4453
0.1,01/03/1955,-0.16,"ME1BM4",-0.8278
0.1,01/04/1955,3.11,"ME1BM4",2.7337
0.14,01/05/1955,0.93,"ME1BM4",0.9525
0.1,01/06/1955,6.55,"ME1BM4",4.8136
0.1,01/07/1955,1.9,"ME1BM4",1.8187
0.16,01/08/1955,0.21,"ME1BM4",-0.4799
0.16,01/09/1955,-0.36,"ME1BM4",-0.8784
0.18,01/10/1955,-2.68,"ME1BM4",-0.7769
0.17,01/11/1955,7.03,"ME1BM4",3.8111
0.18,01/12/1955,1.49,"ME1BM4",3.8384
0.22,01/01/1956,-3.03,"ME1BM4",-1.0605
0.19,01/02/1956,3.77,"ME1BM4",3.015
0.15,01/03/1956,6.64,"ME1BM4",8.0333
0.19,01/04/1956,0.28,"ME1BM4",0.4337
0.23,01/05/1956,-5.2,"ME1BM4",-3.7906
0.2,01/06/1956,3.48,"ME1BM4",0.631
0.22,01/07/1956,4.84,"ME1BM4",4.0154
0.17,01/08/1956,-3.18,"ME1BM4",-1.1479
0.18,01/09/1956,-5.14,"ME1BM4",-2.3452
0.25,01/10/1956,0.52,"ME1BM4",0.3805
0.2,01/11/1956,0.36,"ME1BM4",-0.3057
0.24,01/12/1956,3.16,"ME1BM4",1.4712
0.27,01/01/1957,-3.58,"ME1BM4",2.6647
0.24,01/02/1957,-2.06,"ME1BM4",-2.5368
0.23,01/03/1957,2.13,"ME1BM4",2.7332
0.25,01/04/1957,4.26,"ME1BM4",2.0631
0.26,01/05/1957,3.45,"ME1BM4",0.9516
0.24,01/06/1957,-0.74,"ME1BM4",1.2797
0.3,01/07/1957,0.66,"ME1BM4",0.2662
0.25,01/08/1957,-5.11,"ME1BM4",-4.6873
0.26,01/09/1957,-5.98,"ME1BM4",-4.0379
0.29,01/10/1957,-4.32,"ME1BM4",-6.4399
0.28,01/11/1957,2.3,"ME1BM4",0.9921
0.24,01/12/1957,-3.91,"ME1BM4",-5.7609
0.28,01/01/1958,4.66,"ME1BM4",11.7608
0.12,01/02/1958,-1.52,"ME1BM4",-1.3108
0.09,01/03/1958,3.27,"ME1BM4",4.7321
0.08,01/04/1958,3.09,"ME1BM4",3.4493
0.11,01/05/1958,2.31,"ME1BM4",3.9989
0.03,01/06/1958,2.93,"ME1BM4",3.255
0.07,01/07/1958,4.39,"ME1BM4",6.2792
0.04,01/08/1958,1.91,"ME1BM4",2.9372
0.19,01/09/1958,4.66,"ME1BM4",3.8437
0.18,01/10/1958,2.53,"ME1BM4",1.8832
0.11,01/11/1958,3.01,"ME1BM4",4.1342
0.22,01/12/1958,5.15,"ME1BM4",4.1639
0.21,01/01/1959,0.71,"ME1BM4",5.791
0.19,01/02/1959,0.95,"ME1BM4",4.6802
0.22,01/03/1959,0.28,"ME1BM4",1.5506
0.2,01/04/1959,3.66,"ME1BM4",1.9064
0.22,01/05/1959,1.73,"ME1BM4",2.2422
0.25,01/06/1959,-0.25,"ME1BM4",1.0835
0.25,01/07/1959,3.17,"ME1BM4",1.2309
0.19,01/08/1959,-1.39,"ME1BM4",-0.1424
0.31,01/09/1959,-4.8,"ME1BM4",-1.6022
0.3,01/10/1959,1.28,"ME1BM4",1.622
0.26,01/11/1959,1.6,"ME1BM4",1.7559
0.34,01/12/1959,2.45,"ME1BM4",3.0504
0.33,01/01/1960,-6.98,"ME1BM4",-1.4474
0.29,01/02/1960,1.17,"ME1BM4",-0.899
0.35,01/03/1960,-1.63,"ME1BM4",-1.5347
0.19,01/04/1960,-1.71,"ME1BM4",-2.6351
0.27,01/05/1960,3.12,"ME1BM4",1.7606
0.24,01/06/1960,2.08,"ME1BM4",3.262
0.13,01/07/1960,-2.37,"ME1BM4",-1.2091
0.17,01/08/1960,3.01,"ME1BM4",4.673
0.16,01/09/1960,-5.99,"ME1BM4",-4.6304
0.22,01/10/1960,-0.71,"ME1BM4",-1.2976
0.13,01/11/1960,4.69,"ME1BM4",2.4121
0.16,01/12/1960,4.71,"ME1BM4",2.782
0.19,01/01/1961,6.2,"ME1BM4",8.381
0.14,01/02/1961,3.57,"ME1BM4",6.3757
0.2,01/03/1961,2.89,"ME1BM4",5.3805
0.17,01/04/1961,0.29,"ME1BM4",2.2749
0.18,01/05/1961,2.4,"ME1BM4",3.5318
0.2,01/06/1961,-3.08,"ME1BM4",-5.7694
0.18,01/07/1961,2.83,"ME1BM4",2.4241
0.14,01/08/1961,2.57,"ME1BM4",-0.571
0.17,01/09/1961,-2.15,"ME1BM4",-2.6382
0.19,01/10/1961,2.57,"ME1BM4",1.9767
0.15,01/11/1961,4.45,"ME1BM4",6.322
0.19,01/12/1961,-0.18,"ME1BM4",1.3364
0.24,01/01/1962,-3.87,"ME1BM4",1.7405
0.2,01/02/1962,1.81,"ME1BM4",1.756
0.2,01/03/1962,-0.68,"ME1BM4",1.0778
0.22,01/04/1962,-6.59,"ME1BM4",-7.7908
0.24,01/05/1962,-8.65,"ME1BM4",-7.7046
0.2,01/06/1962,-8.47,"ME1BM4",-7.4479
0.27,01/07/1962,6.28,"ME1BM4",5.5886
0.23,01/08/1962,2.13,"ME1BM4",0.9407
0.21,01/09/1962,-5.22,"ME1BM4",-5.289
0.25,01/10/1962,-0.05,"ME1BM4",-5.2197
0.2,01/11/1962,10.87,"ME1BM4",15.0025
0.23,01/12/1962,1.01,"ME1BM4",-2.3114
0.25,01/01/1963,4.93,"ME1BM4",10.8591
0.23,01/02/1963,-2.38,"ME1BM4",-0.8111
0.23,01/03/1963,3.08,"ME1BM4",1.4484
0.25,01/04/1963,4.51,"ME1BM4",3.4425
0.24,01/05/1963,1.76,"ME1BM4",4.0797
0.23,01/06/1963,-2,"ME1BM4",-2.5877
0.27,01/07/1963,-0.39,"ME1BM4",0.1097
0.25,01/08/1963,5.07,"ME1BM4",2.3701
0.27,01/09/1963,-1.57,"ME1BM4",-1.5812
0.29,01/10/1963,2.53,"ME1BM4",0.1
0.27,01/11/1963,-0.85,"ME1BM4",-1.0548
0.29,01/12/1963,1.83,"ME1BM4",-1.6367
0.3,01/01/1964,2.24,"ME1BM4",4.1398
0.26,01/02/1964,1.54,"ME1BM4",0.2821
0.31,01/03/1964,1.41,"ME1BM4",3.5429
0.29,01/04/1964,0.1,"ME1BM4",-0.878
0.26,01/05/1964,1.42,"ME1BM4",0.3367
0.3,01/06/1964,1.27,"ME1BM4",0.7808
0.3,01/07/1964,1.74,"ME1BM4",2.6286
0.28,01/08/1964,-1.44,"ME1BM4",-0.896
0.28,01/09/1964,2.69,"ME1BM4",2.7272
0.29,01/10/1964,0.59,"ME1BM4",2.2325
0.29,01/11/1964,0,"ME1BM4",0.7245
0.31,01/12/1964,0.03,"ME1BM4",-2.5917
0.28,01/01/1965,3.54,"ME1BM4",7.2449
0.3,01/02/1965,0.44,"ME1BM4",3.0096
0.36,01/03/1965,-1.34,"ME1BM4",2.4889
0.31,01/04/1965,3.11,"ME1BM4",4.0679
0.31,01/05/1965,-0.77,"ME1BM4",-0.4233
0.35,01/06/1965,-5.51,"ME1BM4",-8.0206
0.31,01/07/1965,1.43,"ME1BM4",2.2808
0.33,01/08/1965,2.73,"ME1BM4",3.7975
0.31,01/09/1965,2.86,"ME1BM4",3.94
0.31,01/10/1965,2.6,"ME1BM4",5.6114
0.35,01/11/1965,-0.03,"ME1BM4",8.0615
0.33,01/12/1965,1.01,"ME1BM4",3.8702
0.38,01/01/1966,0.72,"ME1BM4",9.5659
0.35,01/02/1966,-1.21,"ME1BM4",4.6635
0.38,01/03/1966,-2.51,"ME1BM4",-0.8572
0.34,01/04/1966,2.14,"ME1BM4",6.9368
0.41,01/05/1966,-5.66,"ME1BM4",-10.7483
0.38,01/06/1966,-1.44,"ME1BM4",1.5283
0.35,01/07/1966,-1.63,"ME1BM4",0.0135
0.41,01/08/1966,-7.91,"ME1BM4",-11.0482
0.4,01/09/1966,-1.06,"ME1BM4",-1.9231
0.45,01/10/1966,3.86,"ME1BM4",-1.1364
0.4,01/11/1966,1.4,"ME1BM4",2.4396
0.4,01/12/1966,0.13,"ME1BM4",0.8159
0.43,01/01/1967,8.15,"ME1BM4",20.6148
0.36,01/02/1967,0.78,"ME1BM4",4.4744
0.39,01/03/1967,3.99,"ME1BM4",7.5104
0.32,01/04/1967,3.89,"ME1BM4",4.0226
0.33,01/05/1967,-4.33,"ME1BM4",-0.9968
0.27,01/06/1967,2.41,"ME1BM4",12.1807
0.31,01/07/1967,4.58,"ME1BM4",7.6285
0.31,01/08/1967,-0.89,"ME1BM4",0.1622
0.32,01/09/1967,3.11,"ME1BM4",7.6436
0.39,01/10/1967,-3.09,"ME1BM4",-1.4884
0.36,01/11/1967,0.37,"ME1BM4",-1.34
0.33,01/12/1967,3.05,"ME1BM4",9.5357
0.4,01/01/1968,-4.06,"ME1BM4",3.3203
0.39,01/02/1968,-3.75,"ME1BM4",-6.9635
0.38,01/03/1968,0.2,"ME1BM4",-2.0342
0.43,01/04/1968,9.05,"ME1BM4",16.4278
0.45,01/05/1968,2.28,"ME1BM4",12.0066
0.43,01/06/1968,0.69,"ME1BM4",1.7452
0.48,01/07/1968,-2.72,"ME1BM4",-1.5152
0.42,01/08/1968,1.34,"ME1BM4",4.0979
0.43,01/09/1968,4.03,"ME1BM4",5.9413
0.44,01/10/1968,0.42,"ME1BM4",0.6471
0.42,01/11/1968,5.43,"ME1BM4",6.5934
0.43,01/12/1968,-3.94,"ME1BM4",-0.2465
0.53,01/01/1969,-1.25,"ME1BM4",-1.3137
0.46,01/02/1969,-5.84,"ME1BM4",-8.6709
0.46,01/03/1969,2.64,"ME1BM4",4.1551
0.53,01/04/1969,1.46,"ME1BM4",2.4926
0.48,01/05/1969,-0.1,"ME1BM4",0.7894
0.51,01/06/1969,-7.18,"ME1BM4",-12.5925
0.53,01/07/1969,-7,"ME1BM4",-10.3476
0.5,01/08/1969,4.68,"ME1BM4",3.212
0.62,01/09/1969,-2.98,"ME1BM4",-2.2643
0.6,01/10/1969,5.06,"ME1BM4",7.9577
0.52,01/11/1969,-3.79,"ME1BM4",-5.9873
0.64,01/12/1969,-2.63,"ME1BM4",-8.272
0.6,01/01/1970,-8.1,"ME1BM4",-2.4807
0.62,01/02/1970,5.13,"ME1BM4",3.119
0.57,01/03/1970,-1.06,"ME1BM4",0.3368
0.5,01/04/1970,-11,"ME1BM4",-12.8566
0.53,01/05/1970,-6.92,"ME1BM4",-8.0972
0.58,01/06/1970,-5.79,"ME1BM4",-8.2022
0.52,01/07/1970,6.93,"ME1BM4",6.462
0.53,01/08/1970,4.49,"ME1BM4",6.7746
0.54,01/09/1970,4.18,"ME1BM4",11.5915
0.46,01/10/1970,-2.28,"ME1BM4",-6.517
0.46,01/11/1970,4.6,"ME1BM4",0.3752
0.42,01/12/1970,5.72,"ME1BM4",11.5793
0.38,01/01/1971,4.84,"ME1BM4",14.118
0.33,01/02/1971,1.41,"ME1BM4",3.3183
0.3,01/03/1971,4.13,"ME1BM4",6.4925
0.28,01/04/1971,3.15,"ME1BM4",2.7385
0.29,01/05/1971,-3.98,"ME1BM4",-4.9587
0.37,01/06/1971,-0.1,"ME1BM4",-1.2437
0.4,01/07/1971,-4.5,"ME1BM4",-6.0357
0.47,01/08/1971,3.79,"ME1BM4",4.5562
0.37,01/09/1971,-0.85,"ME1BM4",-0.6271
0.37,01/10/1971,-4.42,"ME1BM4",-4.448
0.37,01/11/1971,-0.46,"ME1BM4",-4.3908
0.37,01/12/1971,8.71,"ME1BM4",11.7824
0.29,01/01/1972,2.49,"ME1BM4",10.8425
0.25,01/02/1972,2.87,"ME1BM4",4.2246
0.27,01/03/1972,0.63,"ME1BM4",-1.5693
0.29,01/04/1972,0.29,"ME1BM4",1.3038
0.3,01/05/1972,1.25,"ME1BM4",-2.2623
0.29,01/06/1972,-2.43,"ME1BM4",-3.1461
0.31,01/07/1972,-0.8,"ME1BM4",-3.4496
0.29,01/08/1972,3.26,"ME1BM4",-0.047
0.34,01/09/1972,-1.14,"ME1BM4",-3.699
0.4,01/10/1972,0.52,"ME1BM4",-2.067
0.37,01/11/1972,4.6,"ME1BM4",5.9879
0.37,01/12/1972,0.62,"ME1BM4",-2.5243
0.44,01/01/1973,-3.29,"ME1BM4",-3.5899
0.41,01/02/1973,-4.85,"ME1BM4",-8.1874
0.46,01/03/1973,-1.3,"ME1BM4",-0.9065
0.52,01/04/1973,-5.68,"ME1BM4",-6.3719
0.51,01/05/1973,-2.94,"ME1BM4",-7.661
0.51,01/06/1973,-1.56,"ME1BM4",-2.9288
0.64,01/07/1973,5.05,"ME1BM4",13.4686
0.7,01/08/1973,-3.82,"ME1BM4",-5.8733
0.68,01/09/1973,4.75,"ME1BM4",7.8248
0.65,01/10/1973,-0.83,"ME1BM4",0.2967
0.56,01/11/1973,-12.75,"ME1BM4",-16.7335
0.64,01/12/1973,0.61,"ME1BM4",-2.9114
0.63,01/01/1974,-0.17,"ME1BM4",12.7882
0.58,01/02/1974,-0.47,"ME1BM4",-0.1933
0.56,01/03/1974,-2.81,"ME1BM4",1.424
0.75,01/04/1974,-5.29,"ME1BM4",-5.4536
0.75,01/05/1974,-4.68,"ME1BM4",-6.9097
0.6,01/06/1974,-2.83,"ME1BM4",-2.299
0.7,01/07/1974,-8.05,"ME1BM4",-4.6132
0.6,01/08/1974,-9.35,"ME1BM4",-7.522
0.81,01/09/1974,-11.77,"ME1BM4",-6.9356
0.51,01/10/1974,16.1,"ME1BM4",7.8464
0.54,01/11/1974,-4.51,"ME1BM4",-5.22
0.7,01/12/1974,-3.45,"ME1BM4",-7.4453
0.58,01/01/1975,13.66,"ME1BM4",27.8439
0.43,01/02/1975,5.56,"ME1BM4",3.478
0.41,01/03/1975,2.66,"ME1BM4",7.8584
0.44,01/04/1975,4.23,"ME1BM4",2.9125
0.44,01/05/1975,5.19,"ME1BM4",7.744
0.41,01/06/1975,4.83,"ME1BM4",8.9699
0.48,01/07/1975,-6.59,"ME1BM4",-0.3158
0.48,01/08/1975,-2.85,"ME1BM4",-5.3609
0.53,01/09/1975,-4.26,"ME1BM4",-2.9494
0.56,01/10/1975,5.31,"ME1BM4",2.7518
0.41,01/11/1975,2.64,"ME1BM4",2.4611
0.48,01/12/1975,-1.6,"ME1BM4",-0.9797
0.47,01/01/1976,12.16,"ME1BM4",22.4443
0.34,01/02/1976,0.32,"ME1BM4",12.387
0.4,01/03/1976,2.32,"ME1BM4",0.7488
0.42,01/04/1976,-1.49,"ME1BM4",-1.1274
0.37,01/05/1976,-1.34,"ME1BM4",-3.5382
0.43,01/06/1976,4.05,"ME1BM4",3.1462
0.47,01/07/1976,-1.07,"ME1BM4",-0.2922
0.42,01/08/1976,-0.56,"ME1BM4",-1.3986
0.44,01/09/1976,2.07,"ME1BM4",2.1725
0.41,01/10/1976,-2.42,"ME1BM4",-1.5405
0.4,01/11/1976,0.36,"ME1BM4",2.3743
0.4,01/12/1976,5.65,"ME1BM4",10.9639
0.36,01/01/1977,-4.05,"ME1BM4",4.6194
0.35,01/02/1977,-1.94,"ME1BM4",-0.4006
0.38,01/03/1977,-1.37,"ME1BM4",1.4637
0.38,01/04/1977,0.15,"ME1BM4",2.6468
0.37,01/05/1977,-1.45,"ME1BM4",0.1072
0.4,01/06/1977,4.71,"ME1BM4",5.6598
0.42,01/07/1977,-1.69,"ME1BM4",0.5978
0.44,01/08/1977,-1.75,"ME1BM4",-1.3299
0.43,01/09/1977,-0.27,"ME1BM4",1.8692
0.49,01/10/1977,-4.38,"ME1BM4",-1.2464
0.5,01/11/1977,4,"ME1BM4",6.5682
0.49,01/12/1977,0.27,"ME1BM4",2.6689
0.49,01/01/1978,-6.01,"ME1BM4",-1.1305
0.46,01/02/1978,-1.38,"ME1BM4",3.2762
0.53,01/03/1978,2.85,"ME1BM4",6.8492
0.54,01/04/1978,7.88,"ME1BM4",7.2469
0.51,01/05/1978,1.76,"ME1BM4",6.3567
0.54,01/06/1978,-1.69,"ME1BM4",0.2093
0.56,01/07/1978,5.11,"ME1BM4",4.9988
0.56,01/08/1978,3.75,"ME1BM4",7.8085
0.62,01/09/1978,-1.43,"ME1BM4",-0.1618
0.68,01/10/1978,-11.91,"ME1BM4",-18.5047
0.7,01/11/1978,2.71,"ME1BM4",4.3822
0.78,01/12/1978,0.88,"ME1BM4",0.9277
0.77,01/01/1979,4.23,"ME1BM4",10.4564
0.73,01/02/1979,-3.56,"ME1BM4",-2.6749
0.81,01/03/1979,5.68,"ME1BM4",7.1724
0.8,01/04/1979,-0.06,"ME1BM4",3.12
0.82,01/05/1979,-2.21,"ME1BM4",-0.7571
0.81,01/06/1979,3.85,"ME1BM4",4.8045
0.77,01/07/1979,0.82,"ME1BM4",3.254
0.77,01/08/1979,5.53,"ME1BM4",6.898
0.83,01/09/1979,-0.82,"ME1BM4",-0.4263
0.87,01/10/1979,-8.1,"ME1BM4",-9.5392
0.99,01/11/1979,5.21,"ME1BM4",5.1111
0.95,01/12/1979,1.79,"ME1BM4",6.5804
0.8,01/01/1980,5.51,"ME1BM4",8.8679
0.89,01/02/1980,-1.22,"ME1BM4",-2.1409
1.21,01/03/1980,-12.9,"ME1BM4",-15.5396
1.26,01/04/1980,3.97,"ME1BM4",5.1148
0.81,01/05/1980,5.26,"ME1BM4",6.5461
0.61,01/06/1980,3.06,"ME1BM4",4.3023
0.53,01/07/1980,6.49,"ME1BM4",8.566
0.64,01/08/1980,1.8,"ME1BM4",6.8964
0.75,01/09/1980,2.19,"ME1BM4",1.492
0.95,01/10/1980,1.06,"ME1BM4",3.5777
0.96,01/11/1980,9.59,"ME1BM4",0.6682
1.31,01/12/1980,-4.52,"ME1BM4",-2.8421
1.04,01/01/1981,-5.04,"ME1BM4",1.8567
