date,ticker,price,sp500_price,risk_free_rate,market_excess,stock_excess
20150227,bfadb4f6,45.05,2104.5,0,-0.017396056,0.023085461
20150331,bfadb4f6,46.09,2067.89,0,0.008520763,-0.078541983
20150430,bfadb4f6,42.47,2085.51,0,0.010491439,0.113256416
20150529,bfadb4f6,47.28,2107.39,0,-0.021011773,0.029610829
20150630,bfadb4f6,48.68,2063.11,0,0.01974204,-0.017871816
20150731,bfadb4f6,47.81,2103.84,0,-0.062580805,-0.070905668
20150831,bfadb4f6,44.42,1972.18,0,-0.02644282,-0.07136425
20150930,bfadb4f6,41.25,1920.03,0,0.082983078,0.091636364
20151030,bfadb4f6,45.03,2079.36,0,0.000504963,0.034865645
20151130,bfadb4f6,46.6,2080.41,0,-0.017630198,-0.098383262
20151231,bfadb4f6,42.02,2043.94,1.00E-04,-0.050835344,-0.012237078
20160129,bfadb4f6,41.51,1940.24,1.00E-04,-0.004328355,0.075685329
20160229,bfadb4f6,44.66,1932.23,2.00E-04,0.065791109,0.083543842
20160331,bfadb4f6,48.4,2059.74,2.00E-04,0.00259937,0.01828843
20160429,bfadb4f6,49.29,2065.3,1.00E-04,0.015229492,0.019579448
20160531,bfadb4f6,50.26,2096.96,1.00E-04,0.000706074,0.016712057
20160630,bfadb4f6,51.11,2098.86,2.00E-04,0.035409807,0.028365838
20160729,bfadb4f6,52.57,2173.6,2.00E-04,-0.001419176,-0.001912003
20160831,bfadb4f6,52.48,2170.95,2.00E-04,-0.001434483,-0.131678659
20160930,bfadb4f6,45.58,2168.27,2.00E-04,-0.019625625,0.006381834
20161031,bfadb4f6,45.88,2126.15,2.00E-04,0.034074447,0.047415257
20161130,bfadb4f6,48.06,2198.81,1.00E-04,0.017900754,0.016762006
20161230,bfadb4f6,48.88,2238.83,3.00E-04,0.017484341,-0.024131588
20170131,bfadb4f6,47.72,2278.87,4.00E-04,0.036798261,0.030195138
20170228,bfadb4f6,49.18,2363.64,4.00E-04,-0.00068923,0.022880155
20170331,bfadb4f6,50.32,2362.72,3.00E-04,0.008591217,0.043617647
20170428,bfadb4f6,52.54,2384.2,5.00E-04,0.01097621,-0.010497221
20170531,bfadb4f6,52.02,2411.8,6.00E-04,0.004213832,0.009203922
20170630,bfadb4f6,52.53,2423.41,6.00E-04,0.018648769,-0.083509823
20170731,bfadb4f6,48.18,2470.3,7.00E-04,-0.000353508,-0.046769655
20170831,bfadb4f6,45.97,2471.65,9.00E-04,0.018402895,0.037385839
20170929,bfadb4f6,47.73,2519.36,9.00E-04,0.021288175,-0.010747056
20171031,bfadb4f6,47.26,2575.26,9.00E-04,0.027282601,0.019936352
20171130,bfadb4f6,48.24,2647.58,8.00E-04,0.00893162,-0.011472139
20171229,bfadb4f6,47.73,2673.61,9.00E-04,0.055078725,-0.026660444
20180131,bfadb4f6,46.51,2823.81,0.0011,-0.04004738,-0.066677295
20180228,bfadb4f6,43.46,2713.83,0.0011,-0.028084514,0.019508698
20180329,bfadb4f6,44.36,2640.87,0.0012,0.001318801,-0.087288188
20180430,bfadb4f6,40.55,2648.05,0.0014,0.020208353,0.017095684
20180531,bfadb4f6,41.3,2705.27,0.0014,0.0034424,0.079471671
20180629,bfadb4f6,44.64,2718.37,0.0014,0.034421586,-0.025569534
20180731,bfadb4f6,43.57,2816.29,0.0016,0.028663219,0.04131944
20180831,bfadb4f6,45.44,2901.52,0.0016,0.002794301,-0.03781162
20180928,bfadb4f6,43.79,2913.98,0.0015,-0.071303359,-0.172715255
20181031,bfadb4f6,36.31,2711.74,0.0019,0.016059382,0.065123712
20181130,bfadb4f6,38.74,2760.17,0.0018,-0.093676956,-0.076758028
20181231,bfadb4f6,35.84,2506.85,0.0019,0.076584405,0.140757143
20190131,bfadb4f6,40.96,2704.1,0.0021,0.02792893,0.107086719
20190228,bfadb4f6,45.42,2784.49,0.0018,0.016024288,-0.072353545
20190329,bfadb4f6,42.22,2834.4,0.0019,0.037213435,-0.069840407
20190430,bfadb4f6,39.36,2945.83,0.0021,-0.067877726,-0.099915041
20190531,bfadb4f6,35.51,2752.06,0.0021,0.067130183,0.078740693
20190628,bfadb4f6,38.37,2941.76,0.0018,0.011228195,0.039799244
20190731,bfadb4f6,39.97,2980.38,0.0019,-0.019691653,-0.071152164
20190830,bfadb4f6,37.19,2926.46,0.0016,0.015381168,0.099033557
20190930,bfadb4f6,40.94,2976.74,0.0018,0.018931747,0.251553249
20191031,bfadb4f6,51.3,3037.56,0.0015,0.032847064,0.018683041
20191129,bfadb4f6,52.32,3140.98,0.0012,0.027189803,-0.029878593
20191231,bfadb4f6,50.83,3230.78,0.0014,-0.667612775,0.192209325
20100129,ea9313f2,60.6,1073.87,0,0.028513693,0.042244224
20100226,ea9313f2,63.16,1104.49,0,0.058696368,0.149520013
20100331,ea9313f2,72.61,1169.43,1.00E-04,0.014659327,-0.002578997
20100430,ea9313f2,72.43,1186.69,1.00E-04,-0.082075916,-0.114003079
20100528,ea9313f2,64.18,1089.41,1.00E-04,-0.053982377,-0.022381084
20100630,ea9313f2,62.75,1030.71,1.00E-04,0.068677833,0.085796414
20100730,ea9313f2,68.14,1101.6,1.00E-04,-0.047549165,-0.102976431
20100831,ea9313f2,61.13,1049.33,1.00E-04,0.087451104,0.088399918
20100930,ea9313f2,66.54,1141.2,1.00E-04,0.036755941,0.061517072
20101029,ea9313f2,70.64,1183.26,1.00E-04,-0.002390283,-0.097353681
20101130,ea9313f2,63.77,1180.55,1.00E-04,0.065200072,0.023265219
20101231,ea9313f2,65.26,1257.64,1.00E-04,0.02254559,0.064564419
20110131,ea9313f2,69.48,1286.12,1.00E-04,0.031856583,0.036313356
20110228,ea9313f2,72.01,1327.22,1.00E-04,-0.001147302,0.026562963
20110331,ea9313f2,73.93,1325.83,1.00E-04,0.028495358,0.079128906
20110429,ea9313f2,79.78,1363.61,0,-0.013500928,-0.021935322
20110531,ea9313f2,78.03,1345.2,0,-0.018257508,-0.052543893
20110630,ea9313f2,73.93,1320.64,0,-0.021474437,-0.046801028
20110729,ea9313f2,70.47,1292.28,0,-0.056891098,-0.051327473
20110831,ea9313f2,66.86,1218.89,1.00E-04,-0.071762013,-0.094974574
20110930,ea9313f2,60.51,1131.42,0,0.107723038,0.087258304
20111031,ea9313f2,65.79,1253.3,0,-0.005058645,0.044079647
20111130,ea9313f2,68.69,1246.96,0,0.008532752,0.067841025
20111230,ea9313f2,73.35,1257.6,0,0.043583015,0.01131561
20120131,ea9313f2,74.18,1312.41,0,0.04058945,0.010380156
20120229,ea9313f2,74.95,1365.68,0,0.031332377,-0.007738492
20120330,ea9313f2,74.37,1408.47,0,-0.007497497,0.032674466
20120430,ea9313f2,76.8,1397.91,0,-0.062750671,-0.093719792
20120531,ea9313f2,69.61,1310.33,1.00E-04,0.039554921,0.067375377
20120629,ea9313f2,74.3,1362.16,0,0.012597639,-0.005248991
20120731,ea9313f2,73.91,1379.32,0,0.019663362,-0.034060222
20120831,ea9313f2,71.4,1406.58,1.00E-04,0.02413609,-0.025380112
20120928,ea9313f2,69.595,1440.67,1.00E-04,-0.019889404,0.012041677
20121031,ea9313f2,70.44,1412.16,1.00E-04,0.002746703,0.05441448
20121130,ea9313f2,74.28,1416.18,1.00E-04,0.006968311,0.01443958
20121231,ea9313f2,75.36,1426.19,1.00E-04,0.050428064,-0.019771762
20130131,ea9313f2,73.87,1498.11,0,0.011060603,0.041018005
20130228,ea9313f2,76.9,1514.68,0,0.035987799,0.116384915
20130328,ea9313f2,85.85,1569.19,0,0.018085764,0.064764123
20130430,ea9313f2,91.41,1597.57,0,0.020762783,0.083251285
20130531,ea9313f2,99.02,1630.74,0,-0.014999325,0.034538477
20130628,ea9313f2,102.44,1606.28,0,0.049462111,0.025966419
20130731,ea9313f2,105.1,1685.73,0,-0.031298013,-0.011227402
20130830,ea9313f2,103.92,1632.97,0,0.029749475,0.130677444
20130930,ea9313f2,117.5,1681.55,0,0.04459576,0.110638298
20131031,ea9313f2,130.5,1756.54,0,0.028049461,0.028735632
20131129,ea9313f2,134.25,1805.81,0,0.023562833,0.016685363
20131231,ea9313f2,136.49001,1848.36,0,-0.035582895,-0.082277157
20140131,ea9313f2,125.26,1782.59,0,0.043117038,0.029219224
20140228,ea9313f2,128.92,1859.45,0,0.006932157,-0.026605647
20140331,ea9313f2,125.49,1872.34,0,0.006200797,0.028129731
20140430,ea9313f2,129.02,1883.95,0,0.021030282,0.048287087
20140530,ea9313f2,135.25,1923.57,0,0.019058313,-0.059297597
20140630,ea9313f2,127.23,1960.23,0,-0.015079863,-0.053053525
20140731,ea9313f2,120.48,1930.67,0,0.037655322,0.052456839
20140829,ea9313f2,126.8,2003.37,0,-0.015513859,0.004574132
20140930,ea9313f2,127.38,1972.29,0,0.023201456,-0.019390799
20141031,ea9313f2,124.91,2018.05,0,0.024533584,0.075654471
20141128,ea9313f2,134.36,2067.56,0,-0.004188512,-0.032598988
20141231,ea9313f2,129.98,2058.9,0,-0.031040847,0.118402831
20150130,ea9313f2,145.37,1994.99,0,0.054892506,0.03769698
20150227,ea9313f2,150.85001,2104.5,0,-0.017396056,-0.005104474
20150331,ea9313f2,150.08,2067.89,0,0.008520763,-0.044909382
20150430,ea9313f2,143.34,2085.51,0,0.010491439,-0.019673504
20150529,ea9313f2,140.52,2107.39,0,-0.021011773,-0.012809564
20150630,ea9313f2,138.72,2063.11,0,0.01974204,0.039287774
20150731,ea9313f2,144.17,2103.84,0,-0.062580805,-0.09357016
20150831,ea9313f2,130.67999,1972.18,0,-0.02644282,0.002066192
20150930,ea9313f2,130.95,1920.03,0,0.082983078,0.130736999
20151030,ea9313f2,148.07001,2079.36,0,0.000504963,-0.0176944
20151130,ea9313f2,145.45,2080.41,0,-0.017630198,-0.006012685
20151231,ea9313f2,144.59,2043.94,1.00E-04,-0.050835344,-0.169267992
20160129,ea9313f2,120.13,1940.24,1.00E-04,-0.004328355,-0.016432415
20160229,ea9313f2,118.18,1932.23,2.00E-04,0.065791109,0.073924217
20160331,ea9313f2,126.94,2059.74,2.00E-04,0.00259937,0.061819017
20160429,ea9313f2,134.8,2065.3,1.00E-04,0.015229492,-0.064269139
20160531,ea9313f2,126.15,2096.96,1.00E-04,0.000706074,0.029288704
20160630,ea9313f2,129.87,2098.86,2.00E-04,0.035409807,0.028983029
20160729,ea9313f2,133.66,2173.6,2.00E-04,-0.001419176,-0.03169783
20160831,ea9313f2,129.45,2170.95,2.00E-04,-0.001434483,0.017490305
20160930,ea9313f2,131.74001,2168.27,2.00E-04,-0.019625625,0.080944521
20161031,ea9313f2,142.42999,2126.15,2.00E-04,0.034074447,0.056980745
20161130,ea9313f2,150.56,2198.81,1.00E-04,0.017900754,0.03370631
20161230,ea9313f2,155.67999,2238.83,3.00E-04,0.017484341,0.049317436
20170131,ea9313f2,163.42,2278.87,4.00E-04,0.036798261,0.102463787
20170228,ea9313f2,180.23,2363.64,4.00E-04,-0.00068923,-0.01899833
20170331,ea9313f2,176.86,2362.72,3.00E-04,0.008591217,0.044563892
20170428,ea9313f2,184.83,2384.2,5.00E-04,0.01097621,0.014549056
20170531,ea9313f2,187.63,2411.8,6.00E-04,0.004213832,0.053335938
20170630,ea9313f2,197.75,2423.41,6.00E-04,0.018648769,0.225393603
20170731,ea9313f2,242.46001,2470.3,7.00E-04,-0.000353508,-0.012448337
20170831,ea9313f2,239.66,2471.65,9.00E-04,0.018402895,0.059811049
20170929,ea9313f2,254.21001,2519.36,9.00E-04,0.021288175,0.013930258
20171031,ea9313f2,257.98001,2575.26,9.00E-04,0.027282601,0.072151311
20171130,ea9313f2,276.79999,2647.58,8.00E-04,0.00893162,0.064526339
20171229,ea9313f2,294.91,2673.61,9.00E-04,0.055078725,0.200520833
20180131,ea9313f2,354.37,2823.81,0.0011,-0.04004738,0.021023741
20180228,ea9313f2,362.20999,2713.83,0.0011,-0.028084514,-0.095979247
20180329,ea9313f2,327.88,2640.87,0.0012,0.001318801,0.015923411
20180430,ea9313f2,333.56,2648.05,0.0014,0.020208353,0.054362082
20180531,ea9313f2,352.16,2705.27,0.0014,0.0034424,-0.048679617
20180629,ea9313f2,335.51001,2718.37,0.0014,0.034421586,0.060365305
20180731,ea9313f2,356.29999,2816.29,0.0016,0.028663219,-0.03951743
20180831,ea9313f2,342.79001,2901.52,0.0016,0.002794301,0.083420736
20180928,ea9313f2,371.89999,2913.98,0.0015,-0.071303359,-0.04771877
20181031,ea9313f2,354.85999,2711.74,0.0019,0.016059382,-0.024625847
20181130,ea9313f2,346.76001,2760.17,0.0018,-0.093676956,-0.07186196
20181231,ea9313f2,322.5,2506.85,0.0019,0.076584405,0.19362093
20190131,ea9313f2,385.62,2704.1,0.0021,0.02792893,0.139115902
20190228,ea9313f2,439.95999,2784.49,0.0018,0.016024288,-0.134957508
20190329,ea9313f2,381.42001,2834.4,0.0019,0.037213435,-0.011879272
20190430,ea9313f2,377.69,2945.83,0.0021,-0.067877726,-0.097628105
20190531,ea9313f2,341.60999,2752.06,0.0021,0.067130183,0.063771911
20190628,ea9313f2,364.01001,2941.76,0.0018,0.011228195,-0.06461811
20190731,ea9313f2,341.17999,2980.38,0.0019,-0.019691653,0.065549337
20190830,ea9313f2,364.09,2926.46,0.0016,0.015381168,0.043188876
20190930,ea9313f2,380.47,2976.74,0.0018,0.018931747,-0.108104989
20191031,ea9313f2,339.91,3037.56,0.0015,0.032847064,0.076085134
20191129,ea9313f2,366.17999,3140.98,0.0012,0.027189803,-0.11178282
20191231,ea9313f2,325.76001,3230.78,0.0014,-0.667612775,-0.736800106
20100129,a73cc5ba,85.74,1073.87,0,0.028513693,-0.003732214
20100226,a73cc5ba,85.42,1104.49,0,0.058696368,-0.052663802
20100331,a73cc5ba,80.93,1169.43,1.00E-04,0.014659327,-0.052985209
20100430,a73cc5ba,76.65,1186.69,1.00E-04,-0.082075916,-0.051893868
20100528,a73cc5ba,72.68,1089.41,1.00E-04,-0.053982377,-0.027067529
20100630,a73cc5ba,70.72,1030.71,1.00E-04,0.068677833,0.097467873
20100730,a73cc5ba,77.62,1101.6,1.00E-04,-0.047549165,0.019482582
20100831,a73cc5ba,79.14,1049.33,1.00E-04,0.087451104,0.092520672
20100930,a73cc5ba,86.47,1141.2,1.00E-04,0.036755941,-0.025426703
20101029,a73cc5ba,84.28,1183.26,1.00E-04,-0.002390283,-0.009473517
20101130,a73cc5ba,83.49,1180.55,1.00E-04,0.065200072,0.015830052
20101231,a73cc5ba,84.82,1257.64,1.00E-04,0.02254559,-0.006466423
20110131,a73cc5ba,84.28,1286.12,1.00E-04,0.031856583,0.051750973
20110228,a73cc5ba,88.65,1327.22,1.00E-04,-0.001147302,-0.005401748
20110331,a73cc5ba,88.18,1325.83,1.00E-04,0.028495358,0.033340894
20110429,a73cc5ba,91.12,1363.61,0,-0.013500928,-0.023595259
20110531,a73cc5ba,88.97,1345.2,0,-0.018257508,-0.08115095
20110630,a73cc5ba,81.75,1320.64,0,-0.021474437,0.004525994
20110729,a73cc5ba,82.12,1292.28,0,-0.056891098,-0.017391768
20110831,a73cc5ba,80.7,1218.89,1.00E-04,-0.071762013,-0.016356877
20110930,a73cc5ba,79.38,1131.42,0,0.107723038,0.132779038
20111031,a73cc5ba,89.92,1253.3,0,-0.005058645,-0.024354982
20111130,a73cc5ba,87.73,1246.96,0,0.008532752,-0.041490938
20111230,a73cc5ba,84.09,1257.6,0,0.043583015,0.015578547
20120131,a73cc5ba,85.4,1312.41,0,0.04058945,0.028688525
20120229,a73cc5ba,87.85,1365.68,0,0.031332377,0.053158793
20120330,a73cc5ba,92.52,1408.47,0,-0.007497497,0.071119758
20120430,a73cc5ba,99.1,1397.91,0,-0.062750671,0.030374268
20120531,a73cc5ba,102.12,1310.33,1.00E-04,0.039554921,0.01341559
20120629,a73cc5ba,103.49,1362.16,0,0.012597639,-0.017296357
20120731,a73cc5ba,101.7,1379.32,0,0.019663362,0.01917237
20120831,a73cc5ba,103.66,1406.58,1.00E-04,0.02413609,0.031734845
20120928,a73cc5ba,106.96,1440.67,1.00E-04,-0.019889404,0.038138594
20121031,a73cc5ba,111.05,1412.16,1.00E-04,0.002746703,-0.023332778
20121130,a73cc5ba,108.47,1416.18,1.00E-04,0.006968311,0.013544326
20121231,a73cc5ba,109.95,1426.19,1.00E-04,0.050428064,0.053296953
20130131,a73cc5ba,115.81,1498.11,0,0.011060603,0.07598653
20130228,a73cc5ba,124.61,1514.68,0,0.035987799,0.04213145
20130328,a73cc5ba,129.86,1569.19,0,0.018085764,0.039504158
20130430,a73cc5ba,134.99001,1597.57,0,0.020762783,-0.039854875
20130531,a73cc5ba,129.61,1630.74,0,-0.014999325,-0.01041594
20130628,a73cc5ba,128.25999,1606.28,0,0.049462111,0.041088495
20130731,a73cc5ba,133.53,1685.73,0,-0.031298013,0.025612222
20130830,a73cc5ba,136.95,1632.97,0,0.029749475,0.06177437
20130930,a73cc5ba,145.41,1681.55,0,0.04459576,0.057286363
20131031,a73cc5ba,153.74001,1756.54,0,0.028049461,0.020098802
20131129,a73cc5ba,156.83,1805.81,0,0.023562833,-0.006121278
20131231,a73cc5ba,155.87,1848.36,0,-0.035582895,-0.071277411
20140131,a73cc5ba,144.75999,1782.59,0,0.043117038,0.030947916
20140228,a73cc5ba,149.24001,1859.45,0,0.006932157,0.02552928
20140331,a73cc5ba,153.05,1872.34,0,0.006200797,0.032538386
20140430,a73cc5ba,158.03,1883.95,0,0.021030282,0.012592546
20140530,a73cc5ba,160.02,1923.57,0,0.019058313,0.002937195
20140630,a73cc5ba,160.49001,1960.23,0,-0.015079863,-0.028537664
20140731,a73cc5ba,155.91,1930.67,0,0.037655322,0.050862677
20140829,a73cc5ba,163.84,2003.37,0,-0.015513859,-0.011169495
20140930,a73cc5ba,162.00999,1972.29,0,0.023201456,0.053330045
20141031,a73cc5ba,170.64999,2018.05,0,0.024533584,0.02777621
20141128,a73cc5ba,175.39,2067.56,0,-0.004188512,-0.029021039
20141231,a73cc5ba,170.3,2058.9,0,-0.031040847,0.00634175
20150130,a73cc5ba,171.38,1994.99,0,0.054892506,0.03530161
20150227,a73cc5ba,177.42999,2104.5,0,-0.017396056,-0.019331512
20150331,a73cc5ba,174,2067.89,0,0.008520763,0.028218391
20150430,a73cc5ba,178.91,2085.51,0,0.010491439,0.014532391
20150529,a73cc5ba,181.50999,2107.39,0,-0.021011773,0.002754669
20150630,a73cc5ba,182.00999,2063.11,0,0.01974204,0.006098621
20150731,a73cc5ba,183.12,2103.84,0,-0.062580805,-0.039919179
20150831,a73cc5ba,175.81,1972.18,0,-0.02644282,-0.014049258
20150930,a73cc5ba,173.34,1920.03,0,0.082983078,0.026710511
20151030,a73cc5ba,177.97,2079.36,0,0.000504963,0.036354442
20151130,a73cc5ba,184.44,2080.41,0,-0.017630198,-0.007419453
20151231,a73cc5ba,183.09,2043.94,1.00E-04,-0.050835344,-0.022766448
20160129,a73cc5ba,178.94,1940.24,1.00E-04,-0.004328355,0.039981066
20160229,a73cc5ba,186.13,1932.23,2.00E-04,0.065791109,0.060510203
20160331,a73cc5ba,197.42999,2059.74,2.00E-04,0.00259937,-0.063565535
20160429,a73cc5ba,184.89999,2065.3,1.00E-04,0.015229492,-0.031414172
20160531,a73cc5ba,179.11,2096.96,1.00E-04,0.000706074,0.019676054
20160630,a73cc5ba,182.67,2098.86,2.00E-04,0.035409807,0.034507341
20160729,a73cc5ba,189.00999,2173.6,2.00E-04,-0.001419176,0.022920524
20160831,a73cc5ba,193.38,2170.95,2.00E-04,-0.001434483,-0.017833675
20160930,a73cc5ba,189.97,2168.27,2.00E-04,-0.019625625,0.071127052
20161031,a73cc5ba,203.52,2126.15,2.00E-04,0.034074447,0.03444206
20161130,a73cc5ba,210.55,2198.81,1.00E-04,0.017900754,0.027484327
20161230,a73cc5ba,216.39999,2238.83,3.00E-04,0.017484341,0.015912385
20170131,a73cc5ba,219.92999,2278.87,4.00E-04,0.036798261,0.068758417
20170228,a73cc5ba,235.14,2363.64,4.00E-04,-0.00068923,-0.005956205
20170331,a73cc5ba,233.81,2362.72,3.00E-04,0.008591217,0.076057932
20170428,a73cc5ba,251.71001,2384.2,5.00E-04,0.01097621,0.011080028
20170531,a73cc5ba,254.64999,2411.8,6.00E-04,0.004213832,-0.000835578
20170630,a73cc5ba,254.59,2423.41,6.00E-04,0.018648769,0.029937535
20170731,a73cc5ba,262.39001,2470.3,7.00E-04,-0.000353508,-0.038668244
20170831,a73cc5ba,252.48,2471.65,9.00E-04,0.018402895,-0.096313498
20170929,a73cc5ba,228.39,2519.36,9.00E-04,0.021288175,0.038768987
20171031,a73cc5ba,237.45,2575.26,9.00E-04,0.027282601,-0.075973679
20171130,a73cc5ba,219.60001,2647.58,8.00E-04,0.00893162,0.006659107
20171229,a73cc5ba,221.25999,2673.61,9.00E-04,0.055078725,0.037497172
20180131,a73cc5ba,229.8,2823.81,0.0011,-0.04004738,0.044330853
20180228,a73cc5ba,240.24001,2713.83,0.0011,-0.028084514,0.067814316
20180329,a73cc5ba,256.82001,2640.87,0.0012,0.001318801,-0.095434768
20180430,a73cc5ba,232.67,2648.05,0.0014,0.020208353,-0.033118786
20180531,a73cc5ba,225.28999,2705.27,0.0014,0.0034424,0.02163702
20180629,a73cc5ba,230.48,2718.37,0.0014,0.034421586,-0.054229252
20180731,a73cc5ba,218.35001,2816.29,0.0016,0.028663219,0.019787634
20180831,a73cc5ba,223.02,2901.52,0.0016,0.002794301,0.02293727
20180928,a73cc5ba,228.47,2913.98,0.0015,-0.071303359,-0.048339357
20181031,a73cc5ba,217.86,2711.74,0.0019,0.016059382,0.017570238
20181130,a73cc5ba,222.08,2760.17,0.0018,-0.093676956,-0.021352495
20181231,a73cc5ba,217.75999,2506.85,0.0019,0.076584405,0.003823999
20190131,a73cc5ba,219.05,2704.1,0.0021,0.02792893,0.030430084
20190228,a73cc5ba,226.11,2784.49,0.0018,0.016024288,-0.046789611
20190329,a73cc5ba,215.96001,2834.4,0.0019,0.037213435,0.088379668
20190430,a73cc5ba,235.5,2945.83,0.0021,-0.067877726,0.04953482
20190531,a73cc5ba,247.66,2752.06,0.0021,0.067130183,-0.003738181
20190628,a73cc5ba,247.17999,2941.76,0.0018,0.011228195,-0.004084602
20190731,a73cc5ba,246.64,2980.38,0.0019,-0.019691653,-0.045226338
20190830,a73cc5ba,235.88,2926.46,0.0016,0.015381168,0.126273597
20190930,a73cc5ba,266.09,2976.74,0.0018,0.018931747,-0.035323143
20191031,a73cc5ba,257.09,3037.56,0.0015,0.032847064,0.053916924
20191129,a73cc5ba,271.26001,3140.98,0.0012,0.027189803,0.019170633
20191231,a73cc5ba,276.84,3230.78,0.0014,-0.667612775,-0.673385349
20100129,4a9367f3,90.42,1073.87,0,0.028513693,0.040145985
20100226,4a9367f3,94.05,1104.49,0,0.058696368,-0.011902233
20100331,4a9367f3,92.94,1169.43,1.00E-04,0.014659327,0.206269701
20100430,4a9367f3,112.12,1186.69,1.00E-04,-0.082075916,-0.065030432
20100528,4a9367f3,104.84,1089.41,1.00E-04,-0.053982377,-0.061813087
20100630,4a9367f3,98.37,1030.71,1.00E-04,0.068677833,-0.00894416
20100730,4a9367f3,97.5,1101.6,1.00E-04,-0.047549165,-0.109125641
20100831,4a9367f3,86.87,1049.33,1.00E-04,0.087451104,0.070119869
20100930,4a9367f3,92.97,1141.2,1.00E-04,0.036755941,0.029479434
20101029,4a9367f3,95.72,1183.26,1.00E-04,-0.002390283,-0.070827121
20101130,4a9367f3,88.95,1180.55,1.00E-04,0.065200072,0.027555987
20101231,4a9367f3,91.41,1257.64,1.00E-04,0.02254559,0.163777038
20110131,4a9367f3,106.39,1286.12,1.00E-04,0.031856583,0.055544327
20110228,4a9367f3,112.31,1327.22,1.00E-04,-0.001147302,0.055104345
20110331,4a9367f3,118.51,1325.83,1.00E-04,0.028495358,-0.046072061
20110429,4a9367f3,113.05,1363.61,0,-0.013500928,-0.034586466
20110531,4a9367f3,109.14,1345.2,0,-0.018257508,-0.042056075
20110630,4a9367f3,104.55,1320.64,0,-0.021474437,-0.024390244
20110729,4a9367f3,102,1292.28,0,-0.056891098,-0.092354902
20110831,4a9367f3,92.59,1218.89,1.00E-04,-0.071762013,-0.233070526
20110930,4a9367f3,71.01,1131.42,0,0.107723038,0.259400084
20111031,4a9367f3,89.43,1253.3,0,-0.005058645,0.160013418
20111130,4a9367f3,103.74,1246.96,0,0.008532752,-0.050414498
20111230,4a9367f3,98.51,1257.6,0,0.043583015,0.077454066
20120131,4a9367f3,106.14,1312.41,0,0.04058945,0.072734125
20120229,4a9367f3,113.86,1365.68,0,0.031332377,-0.024240295
20120330,4a9367f3,111.1,1408.47,0,-0.007497497,-0.011611161
20120430,4a9367f3,109.81,1397.91,0,-0.062750671,-0.095810773
20120531,4a9367f3,99.3,1310.33,1.00E-04,0.039554921,-0.092547835
20120629,4a9367f3,90.11,1362.16,0,0.012597639,0.087670625
20120731,4a9367f3,98.01,1379.32,0,0.019663362,0.104889287
20120831,4a9367f3,108.3,1406.58,1.00E-04,0.02413609,0.034526039
20120928,4a9367f3,112.05,1440.67,1.00E-04,-0.019889404,0.039525167
20121031,4a9367f3,116.49,1412.16,1.00E-04,0.002746703,0.009600403
20121130,4a9367f3,117.62,1416.18,1.00E-04,0.006968311,0.026851199
20121231,4a9367f3,120.79,1426.19,1.00E-04,0.050428064,0.034688302
20130131,4a9367f3,124.98,1498.11,0,0.011060603,0.005840935
20130228,4a9367f3,125.71,1514.68,0,0.035987799,0.018773447
20130328,4a9367f3,128.07001,1569.19,0,0.018085764,-0.053954942
20130430,4a9367f3,121.16,1597.57,0,0.020762783,0.065533262
20130531,4a9367f3,129.10001,1630.74,0,-0.014999325,0.019984352
20130628,4a9367f3,131.67999,1606.28,0,0.049462111,0.104875615
20130731,4a9367f3,145.49001,1685.73,0,-0.031298013,0.079455558
20130830,4a9367f3,157.05,1632.97,0,0.029749475,0.077873289
20130930,4a9367f3,169.28,1681.55,0,0.04459576,0.053875177
20131031,4a9367f3,178.39999,1756.54,0,0.028049461,-0.075112056
20131129,4a9367f3,165,1805.81,0,0.023562833,0.017212121
20131231,4a9367f3,167.84,1848.36,0,-0.035582895,-0.015490884
20140131,4a9367f3,165.24001,1782.59,0,0.043117038,0.146332538
20140228,4a9367f3,189.42,1859.45,0,0.006932157,0.035635097
20140331,4a9367f3,196.17,1872.34,0,0.006200797,-0.500433298
20140430,4a9367f3,98,1883.95,0,0.021030282,0.079591837
20140530,4a9367f3,105.8,1923.57,0,0.019058313,0.104536862
20140630,4a9367f3,116.86,1960.23,0,-0.015079863,-0.06349478
20140731,4a9367f3,109.44,1930.67,0,0.037655322,0.004020468
20140829,4a9367f3,109.88,2003.37,0,-0.015513859,-0.098835093
20140930,4a9367f3,99.02,1972.29,0,0.023201456,-0.040092911
20141031,4a9367f3,95.05,2018.05,0,0.024533584,-0.087638085
20141128,4a9367f3,86.72,2067.56,0,-0.004188512,0.061692804
20141231,4a9367f3,92.07,2058.9,0,-0.031040847,-0.033018356
20150130,4a9367f3,89.03,1994.99,0,0.054892506,0.007750197
20150227,4a9367f3,89.72,2104.5,0,-0.017396056,0.0219572
20150331,4a9367f3,91.69,2067.89,0,0.008520763,0.079179845
20150430,4a9367f3,98.95,2085.51,0,0.010491439,-0.103688732
20150529,4a9367f3,88.69,2107.39,0,-0.021011773,-0.01285376
20150630,4a9367f3,87.55,2063.11,0,0.01974204,-0.118332381
20150731,4a9367f3,77.19,2103.84,0,-0.062580805,0.014509652
20150831,4a9367f3,78.31,1972.18,0,-0.02644282,-0.070361384
20150930,4a9367f3,72.8,1920.03,0,0.082983078,0.179258242
20151030,4a9367f3,85.85,2079.36,0,0.000504963,-0.028188701
